Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t,,
Cambium24,MidCase,$2023.00,2012,Sunday,p133,RI,ISONE,usa,ET,2025,,
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/analysis/cambium.html),,,,,,,,,,,,
Time,Time,Load,Load,Load,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost
Datetime,Datetime,MWh,MWh,MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh
timestamp,timestamp_local,busbar_load_for_enduse,busbar_load,net_load_busbar,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse
10/5/2025 10:00,10/5/2025 10:00,1037.9,1038.4,903.3,41.59,0.0,0.0,41.59,43.94,0.0,0.0,43.94
10/5/2025 11:00,10/5/2025 11:00,1066.3,1066.8,923.3,41.59,0.0,0.0,41.59,44.01,0.0,0.0,44.01
10/5/2025 12:00,10/5/2025 12:00,1045.3,1045.6,957.0,44.87,0.0,0.0,44.87,47.43,0.0,0.0,47.43
10/5/2025 13:00,10/5/2025 13:00,1063.2,1063.4,993.1,44.87,0.0,0.0,44.87,47.47,0.0,0.0,47.47
10/5/2025 14:00,10/5/2025 14:00,1046.3,1046.6,971.7,44.87,0.0,0.0,44.87,47.43,0.0,0.0,47.43
10/5/2025 15:00,10/5/2025 15:00,1028.4,1028.8,970.3,44.87,0.0,0.0,44.87,47.38,0.0,0.0,47.38
10/5/2025 16:00,10/5/2025 16:00,1041.1,1041.2,1039.8,44.87,0.0,0.0,44.87,47.42,0.0,0.0,47.42
10/5/2025 17:00,10/5/2025 17:00,1071.6,1071.7,1070.4,44.87,0.0,0.0,44.87,47.5,0.0,0.0,47.5
10/5/2025 18:00,10/5/2025 18:00,1118.9,1119.0,1118.2,44.88,0.0,0.0,44.88,47.64,0.0,0.0,47.64
10/5/2025 19:00,10/5/2025 19:00,1124.2,1124.2,1123.9,44.88,0.0,0.0,44.88,47.65,0.0,0.0,47.65
10/5/2025 20:00,10/5/2025 20:00,1080.0,1080.1,1078.4,44.87,0.0,0.0,44.87,47.52,0.0,0.0,47.52
10/5/2025 21:00,10/5/2025 21:00,991.6,991.9,990.5,41.59,0.0,0.0,41.59,43.83,0.0,0.0,43.83
10/5/2025 22:00,10/5/2025 22:00,909.5,911.6,909.9,40.34,0.0,0.0,40.34,42.33,0.0,0.0,42.33
10/5/2025 23:00,10/5/2025 23:00,801.1,802.9,801.4,40.28,0.0,0.0,40.28,42.02,0.0,0.0,42.02
10/6/2025 0:00,10/6/2025 0:00,741.1,796.7,795.3,38.91,0.0,0.0,38.91,40.46,0.0,0.0,40.46
10/6/2025 1:00,10/6/2025 1:00,687.4,742.9,741.0,38.91,0.0,0.0,38.91,40.34,0.0,0.0,40.34
10/6/2025 2:00,10/6/2025 2:00,670.5,672.1,669.4,38.91,0.0,0.0,38.91,40.3,0.0,0.0,40.3
10/6/2025 3:00,10/6/2025 3:00,665.3,711.6,707.9,38.91,0.0,0.0,38.91,40.29,0.0,0.0,40.29
10/6/2025 4:00,10/6/2025 4:00,686.3,741.8,738.3,38.91,0.0,0.0,38.91,40.34,0.0,0.0,40.34
10/6/2025 5:00,10/6/2025 5:00,730.5,786.1,774.8,38.91,0.0,0.0,38.91,40.43,0.0,0.0,40.43
10/6/2025 6:00,10/6/2025 6:00,858.9,860.2,566.8,38.91,0.0,0.0,38.91,40.71,0.0,0.0,40.71
10/6/2025 7:00,10/6/2025 7:00,941.1,942.0,440.7,38.91,0.0,0.0,38.91,40.89,0.0,0.0,40.89
10/6/2025 8:00,10/6/2025 8:00,984.2,985.2,468.2,38.91,0.0,0.0,38.91,40.99,0.0,0.0,40.99
10/6/2025 9:00,10/6/2025 9:00,1018.9,1020.1,532.3,38.91,0.0,0.0,38.91,41.07,0.0,0.0,41.07
10/6/2025 10:00,10/6/2025 10:00,1053.7,1054.7,589.5,40.57,0.0,0.0,40.57,42.9,0.0,0.0,42.9
10/6/2025 11:00,10/6/2025 11:00,1081.1,1081.2,619.0,41.17,0.0,0.0,41.17,43.61,0.0,0.0,43.61
10/6/2025 12:00,10/6/2025 12:00,1091.6,1091.8,609.4,41.17,0.0,0.0,41.17,43.63,0.0,0.0,43.63
10/6/2025 13:00,10/6/2025 13:00,1101.1,1101.3,595.0,41.17,0.0,0.0,41.17,43.66,0.0,0.0,43.66
10/6/2025 14:00,10/6/2025 14:00,1090.5,1090.8,594.4,41.17,0.0,0.0,41.17,43.63,0.0,0.0,43.63
10/6/2025 15:00,10/6/2025 15:00,1100.0,1100.4,779.4,49.49,0.0,0.0,49.49,52.47,0.0,0.0,52.47
10/6/2025 16:00,10/6/2025 16:00,1083.2,1083.7,1039.2,49.5,0.0,0.0,49.5,52.44,0.0,0.0,52.44
10/6/2025 17:00,10/6/2025 17:00,1068.4,1069.6,1052.6,59.71,0.0,0.0,59.71,63.2,0.0,0.0,63.2
10/6/2025 18:00,10/6/2025 18:00,1103.2,1104.4,1082.3,50.01,0.0,0.0,50.01,53.04,0.0,0.0,53.04
10/6/2025 19:00,10/6/2025 19:00,1106.3,1107.6,1085.0,50.01,0.0,0.0,50.01,53.05,0.0,0.0,53.05
10/6/2025 20:00,10/6/2025 20:00,1060.0,1061.3,1041.4,50.01,0.0,0.0,50.01,52.91,0.0,0.0,52.91
10/6/2025 21:00,10/6/2025 21:00,1001.1,1002.1,982.2,50.01,0.0,0.0,50.01,52.74,0.0,0.0,52.74
10/6/2025 22:00,10/6/2025 22:00,912.6,914.7,892.5,40.57,0.0,0.0,40.57,42.57,0.0,0.0,42.57
10/6/2025 23:00,10/6/2025 23:00,822.1,824.0,801.8,38.91,0.0,0.0,38.91,40.63,0.0,0.0,40.63
10/7/2025 0:00,10/7/2025 0:00,745.3,747.4,724.6,35.83,0.0,0.0,35.83,37.27,0.0,0.0,37.27
10/7/2025 1:00,10/7/2025 1:00,698.9,701.0,678.0,35.83,0.0,0.0,35.83,37.17,0.0,0.0,37.17
10/7/2025 2:00,10/7/2025 2:00,668.4,724.3,701.0,35.83,0.0,0.0,35.83,37.11,0.0,0.0,37.11
10/7/2025 3:00,10/7/2025 3:00,650.5,652.4,628.4,35.83,0.0,0.0,35.83,37.08,0.0,0.0,37.08
10/7/2025 4:00,10/7/2025 4:00,652.6,654.5,628.2,35.83,0.0,0.0,35.83,37.08,0.0,0.0,37.08
10/7/2025 5:00,10/7/2025 5:00,675.8,677.7,647.0,35.83,0.0,0.0,35.83,37.13,0.0,0.0,37.13
10/7/2025 6:00,10/7/2025 6:00,724.2,779.8,585.1,35.83,0.0,0.0,35.83,37.22,0.0,0.0,37.22
10/7/2025 7:00,10/7/2025 7:00,761.1,762.5,442.3,35.83,0.0,0.0,35.83,37.3,0.0,0.0,37.3
10/7/2025 8:00,10/7/2025 8:00,834.7,836.2,449.9,35.83,0.0,0.0,35.83,37.45,0.0,0.0,37.45
10/7/2025 9:00,10/7/2025 9:00,906.3,907.7,418.8,35.83,0.0,0.0,35.83,37.59,0.0,0.0,37.59
10/7/2025 10:00,10/7/2025 10:00,942.1,943.7,496.0,35.83,0.0,0.0,35.83,37.66,0.0,0.0,37.66
10/7/2025 11:00,10/7/2025 11:00,962.1,963.7,517.0,35.83,0.0,0.0,35.83,37.71,0.0,0.0,37.71
10/7/2025 12:00,10/7/2025 12:00,974.7,976.4,535.7,36.28,0.0,0.0,36.28,38.21,0.0,0.0,38.21
10/7/2025 13:00,10/7/2025 13:00,983.2,985.1,650.7,36.28,0.0,0.0,36.28,38.23,0.0,0.0,38.23
10/7/2025 14:00,10/7/2025 14:00,971.6,973.5,648.2,36.28,0.0,0.0,36.28,38.2,0.0,0.0,38.2
10/7/2025 15:00,10/7/2025 15:00,983.2,985.5,838.8,38.66,0.0,0.0,38.66,40.73,0.0,0.0,40.73
10/7/2025 16:00,10/7/2025 16:00,980.0,982.4,940.0,38.66,0.0,0.0,38.66,40.73,0.0,0.0,40.73
10/7/2025 17:00,10/7/2025 17:00,1013.7,1016.1,976.7,38.66,0.0,0.0,38.66,40.8,0.0,0.0,40.8
10/7/2025 18:00,10/7/2025 18:00,1041.1,1043.4,999.7,38.66,0.0,0.0,38.66,40.86,0.0,0.0,40.86
10/7/2025 19:00,10/7/2025 19:00,1034.7,1037.1,995.0,38.66,0.0,0.0,38.66,40.85,0.0,0.0,40.85
10/7/2025 20:00,10/7/2025 20:00,973.7,976.1,931.4,38.66,0.0,0.0,38.66,40.71,0.0,0.0,40.71
10/7/2025 21:00,10/7/2025 21:00,909.5,911.8,867.6,38.66,0.0,0.0,38.66,40.57,0.0,0.0,40.57
10/7/2025 22:00,10/7/2025 22:00,836.8,839.2,794.9,35.83,0.0,0.0,35.83,37.45,0.0,0.0,37.45
10/7/2025 23:00,10/7/2025 23:00,745.3,747.4,701.9,35.83,0.0,0.0,35.83,37.27,0.0,0.0,37.27
10/8/2025 0:00,10/8/2025 0:00,701.1,756.9,711.2,35.83,0.0,0.0,35.83,37.18,0.0,0.0,37.18
10/8/2025 1:00,10/8/2025 1:00,661.1,662.9,619.5,35.83,0.0,0.0,35.83,37.1,0.0,0.0,37.1
10/8/2025 2:00,10/8/2025 2:00,626.3,628.1,590.0,35.83,0.0,0.0,35.83,37.03,0.0,0.0,37.03
10/8/2025 3:00,10/8/2025 3:00,602.1,657.8,626.3,35.83,0.0,0.0,35.83,36.98,0.0,0.0,36.98
10/8/2025 4:00,10/8/2025 4:00,620.0,621.8,597.9,35.83,0.0,0.0,35.83,37.02,0.0,0.0,37.02
10/8/2025 5:00,10/8/2025 5:00,629.5,676.1,655.0,35.83,0.0,0.0,35.83,37.04,0.0,0.0,37.04
10/8/2025 6:00,10/8/2025 6:00,647.4,648.6,374.9,35.83,0.0,0.0,35.83,37.07,0.0,0.0,37.07
10/8/2025 7:00,10/8/2025 7:00,680.0,681.0,263.2,35.83,0.0,0.0,35.83,37.14,0.0,0.0,37.14
10/8/2025 8:00,10/8/2025 8:00,741.1,742.2,319.7,35.83,0.0,0.0,35.83,37.26,0.0,0.0,37.26
10/8/2025 9:00,10/8/2025 9:00,796.8,798.4,498.7,35.83,0.0,0.0,35.83,37.37,0.0,0.0,37.37
10/8/2025 10:00,10/8/2025 10:00,831.6,833.4,595.4,36.28,0.0,0.0,36.28,37.91,0.0,0.0,37.91
10/8/2025 11:00,10/8/2025 11:00,852.6,854.8,740.1,36.28,0.0,0.0,36.28,37.96,0.0,0.0,37.96
10/8/2025 12:00,10/8/2025 12:00,867.4,869.5,718.3,37.66,0.0,0.0,37.66,39.43,0.0,0.0,39.43
10/8/2025 13:00,10/8/2025 13:00,860.0,862.3,783.1,37.66,0.0,0.0,37.66,39.42,0.0,0.0,39.42
10/8/2025 14:00,10/8/2025 14:00,857.9,860.2,803.6,37.66,0.0,0.0,37.66,39.41,0.0,0.0,39.41
10/8/2025 15:00,10/8/2025 15:00,874.7,876.8,847.1,38.66,0.0,0.0,38.66,40.49,0.0,0.0,40.49
10/8/2025 16:00,10/8/2025 16:00,909.5,911.1,909.2,46.17,0.0,0.0,46.17,48.45,0.0,0.0,48.45
10/8/2025 17:00,10/8/2025 17:00,914.7,916.3,915.5,46.17,0.0,0.0,46.17,48.46,0.0,0.0,48.46
10/8/2025 18:00,10/8/2025 18:00,960.0,961.7,960.9,46.17,0.0,0.0,46.17,48.58,0.0,0.0,48.58
10/8/2025 19:00,10/8/2025 19:00,951.6,953.2,951.6,46.17,0.0,0.0,46.17,48.56,0.0,0.0,48.56
10/8/2025 20:00,10/8/2025 20:00,945.3,946.9,944.7,46.17,0.0,0.0,46.17,48.54,0.0,0.0,48.54
10/8/2025 21:00,10/8/2025 21:00,880.0,882.4,880.5,38.66,0.0,0.0,38.66,40.51,0.0,0.0,40.51
10/8/2025 22:00,10/8/2025 22:00,804.2,806.6,803.3,36.28,0.0,0.0,36.28,37.86,0.0,0.0,37.86
10/8/2025 23:00,10/8/2025 23:00,732.6,734.8,730.1,35.88,0.0,0.0,35.88,37.3,0.0,0.0,37.3
10/9/2025 0:00,10/9/2025 0:00,675.8,731.7,724.6,35.83,0.0,0.0,35.83,37.13,0.0,0.0,37.13
10/9/2025 1:00,10/9/2025 1:00,642.1,644.0,634.3,35.83,0.0,0.0,35.83,37.06,0.0,0.0,37.06
10/9/2025 2:00,10/9/2025 2:00,602.1,648.7,638.2,35.83,0.0,0.0,35.83,36.98,0.0,0.0,36.98
10/9/2025 3:00,10/9/2025 3:00,606.3,662.1,652.8,35.83,0.0,0.0,35.83,36.99,0.0,0.0,36.99
10/9/2025 4:00,10/9/2025 4:00,613.7,669.4,661.1,35.83,0.0,0.0,35.83,37.0,0.0,0.0,37.0
10/9/2025 5:00,10/9/2025 5:00,661.1,663.0,652.5,35.83,0.0,0.0,35.83,37.1,0.0,0.0,37.1
10/9/2025 6:00,10/9/2025 6:00,720.0,775.3,488.3,35.83,0.0,0.0,35.83,37.22,0.0,0.0,37.22
10/9/2025 7:00,10/9/2025 7:00,775.8,776.8,255.3,35.83,0.0,0.0,35.83,37.33,0.0,0.0,37.33
10/9/2025 8:00,10/9/2025 8:00,840.0,841.1,296.7,36.28,0.0,0.0,36.28,37.93,0.0,0.0,37.93
10/9/2025 9:00,10/9/2025 9:00,883.2,884.6,450.3,36.28,0.0,0.0,36.28,38.02,0.0,0.0,38.02
10/9/2025 10:00,10/9/2025 10:00,904.2,905.8,508.3,37.66,0.0,0.0,37.66,39.51,0.0,0.0,39.51
10/9/2025 11:00,10/9/2025 11:00,905.3,907.0,557.2,37.66,0.0,0.0,37.66,39.51,0.0,0.0,39.51
10/9/2025 12:00,10/9/2025 12:00,908.4,910.3,627.3,37.66,0.0,0.0,37.66,39.52,0.0,0.0,39.52
10/9/2025 13:00,10/9/2025 13:00,900.0,901.3,714.8,40.57,0.0,0.0,40.57,42.55,0.0,0.0,42.55
10/9/2025 14:00,10/9/2025 14:00,888.4,889.6,718.9,41.17,0.0,0.0,41.17,43.15,0.0,0.0,43.15
10/9/2025 15:00,10/9/2025 15:00,904.2,904.4,856.2,45.7,0.0,0.0,45.7,47.94,0.0,0.0,47.94
10/9/2025 16:00,10/9/2025 16:00,927.4,927.9,926.8,45.7,0.0,0.0,45.7,48.0,0.0,0.0,48.0
10/9/2025 17:00,10/9/2025 17:00,987.4,988.0,986.5,50.97,0.0,0.0,50.97,53.71,0.0,0.0,53.71
10/9/2025 18:00,10/9/2025 18:00,1058.9,1059.8,1056.9,75.4,0.0,0.0,75.4,79.77,0.0,0.0,79.77
10/9/2025 19:00,10/9/2025 19:00,1058.9,1059.8,1054.7,61.68,0.0,0.0,61.68,65.25,0.0,0.0,65.25
10/9/2025 20:00,10/9/2025 20:00,1017.9,1018.6,1009.9,59.55,0.0,0.0,59.55,62.86,0.0,0.0,62.86
10/9/2025 21:00,10/9/2025 21:00,924.2,925.5,912.5,46.17,0.0,0.0,46.17,48.49,0.0,0.0,48.49
10/9/2025 22:00,10/9/2025 22:00,825.3,827.6,807.0,36.28,0.0,0.0,36.28,37.9,0.0,0.0,37.9
10/9/2025 23:00,10/9/2025 23:00,743.2,790.1,764.3,35.88,0.0,0.0,35.88,37.32,0.0,0.0,37.32
10/10/2025 0:00,10/10/2025 0:00,681.1,701.6,671.0,35.83,0.0,0.0,35.83,37.14,0.0,0.0,37.14
10/10/2025 1:00,10/10/2025 1:00,649.5,686.6,651.9,35.83,0.0,0.0,35.83,37.08,0.0,0.0,37.08
10/10/2025 2:00,10/10/2025 2:00,628.4,684.1,647.9,35.09,0.0,0.0,35.09,36.27,0.0,0.0,36.27
10/10/2025 3:00,10/10/2025 3:00,614.7,670.4,631.7,34.84,0.0,0.0,34.84,35.98,0.0,0.0,35.98
10/10/2025 4:00,10/10/2025 4:00,638.9,694.7,653.6,34.84,0.0,0.0,34.84,36.03,0.0,0.0,36.03
10/10/2025 5:00,10/10/2025 5:00,695.8,697.8,655.9,35.83,0.0,0.0,35.83,37.17,0.0,0.0,37.17
10/10/2025 6:00,10/10/2025 6:00,850.5,852.8,783.5,36.28,0.0,0.0,36.28,37.95,0.0,0.0,37.95
10/10/2025 7:00,10/10/2025 7:00,945.3,947.6,842.9,41.17,0.0,0.0,41.17,43.29,0.0,0.0,43.29
10/10/2025 8:00,10/10/2025 8:00,972.6,975.0,828.2,41.17,0.0,0.0,41.17,43.35,0.0,0.0,43.35
10/10/2025 9:00,10/10/2025 9:00,992.6,995.0,875.2,41.17,0.0,0.0,41.17,43.4,0.0,0.0,43.4
10/10/2025 10:00,10/10/2025 10:00,1005.3,1007.6,812.3,36.28,0.0,0.0,36.28,38.27,0.0,0.0,38.27
10/10/2025 11:00,10/10/2025 11:00,1008.4,1010.8,842.0,41.17,0.0,0.0,41.17,43.44,0.0,0.0,43.44
10/10/2025 12:00,10/10/2025 12:00,995.8,998.2,852.8,41.17,0.0,0.0,41.17,43.41,0.0,0.0,43.41
10/10/2025 13:00,10/10/2025 13:00,1008.4,1010.8,876.8,41.17,0.0,0.0,41.17,43.44,0.0,0.0,43.44
10/10/2025 14:00,10/10/2025 14:00,991.6,994.0,912.6,41.17,0.0,0.0,41.17,43.4,0.0,0.0,43.4
10/10/2025 15:00,10/10/2025 15:00,992.6,995.0,934.8,41.17,0.0,0.0,41.17,43.4,0.0,0.0,43.4
10/10/2025 16:00,10/10/2025 16:00,1006.3,1008.7,965.6,41.17,0.0,0.0,41.17,43.43,0.0,0.0,43.43
10/10/2025 17:00,10/10/2025 17:00,1033.7,1035.8,994.6,46.17,0.0,0.0,46.17,48.78,0.0,0.0,48.78
10/10/2025 18:00,10/10/2025 18:00,1120.0,1122.2,1081.0,57.74,0.0,0.0,57.74,61.29,0.0,0.0,61.29
10/10/2025 19:00,10/10/2025 19:00,1107.4,1109.6,1068.5,57.74,0.0,0.0,57.74,61.25,0.0,0.0,61.25
10/10/2025 20:00,10/10/2025 20:00,1070.5,1072.6,1035.0,46.17,0.0,0.0,46.17,48.87,0.0,0.0,48.87
10/10/2025 21:00,10/10/2025 21:00,973.7,975.6,940.4,46.17,0.0,0.0,46.17,48.62,0.0,0.0,48.62
10/10/2025 22:00,10/10/2025 22:00,869.5,871.8,838.0,38.66,0.0,0.0,38.66,40.48,0.0,0.0,40.48
10/10/2025 23:00,10/10/2025 23:00,767.4,814.3,785.1,36.28,0.0,0.0,36.28,37.78,0.0,0.0,37.78
10/11/2025 0:00,10/11/2025 0:00,695.8,697.8,673.9,37.24,0.0,0.0,37.24,38.62,0.0,0.0,38.62
10/11/2025 1:00,10/11/2025 1:00,660.0,715.8,696.1,36.28,0.0,0.0,36.28,37.57,0.0,0.0,37.57
10/11/2025 2:00,10/11/2025 2:00,647.4,703.2,686.4,36.28,0.0,0.0,36.28,37.54,0.0,0.0,37.54
10/11/2025 3:00,10/11/2025 3:00,648.4,704.2,687.9,36.28,0.0,0.0,36.28,37.54,0.0,0.0,37.54
10/11/2025 4:00,10/11/2025 4:00,643.2,699.0,680.8,36.28,0.0,0.0,36.28,37.53,0.0,0.0,37.53
10/11/2025 5:00,10/11/2025 5:00,722.1,724.2,703.0,37.66,0.0,0.0,37.66,39.12,0.0,0.0,39.12
10/11/2025 6:00,10/11/2025 6:00,838.9,840.8,804.1,38.94,0.0,0.0,38.94,40.71,0.0,0.0,40.71
10/11/2025 7:00,10/11/2025 7:00,934.7,936.8,870.9,44.93,0.0,0.0,44.93,47.21,0.0,0.0,47.21
10/11/2025 8:00,10/11/2025 8:00,962.1,964.1,852.7,44.93,0.0,0.0,44.93,47.28,0.0,0.0,47.28
10/11/2025 9:00,10/11/2025 9:00,996.8,998.9,891.9,44.93,0.0,0.0,44.93,47.37,0.0,0.0,47.37
10/11/2025 10:00,10/11/2025 10:00,1011.6,1013.7,884.2,44.93,0.0,0.0,44.93,47.4,0.0,0.0,47.4
10/11/2025 11:00,10/11/2025 11:00,1020.0,1022.0,903.5,44.93,0.0,0.0,44.93,47.43,0.0,0.0,47.43
10/11/2025 12:00,10/11/2025 12:00,1018.9,1021.0,909.6,44.93,0.0,0.0,44.93,47.42,0.0,0.0,47.42
10/11/2025 13:00,10/11/2025 13:00,1025.3,1027.5,950.7,44.93,0.0,0.0,44.93,47.44,0.0,0.0,47.44
10/11/2025 14:00,10/11/2025 14:00,1012.6,1014.8,922.4,39.0,0.0,0.0,39.0,41.15,0.0,0.0,41.15
10/11/2025 15:00,10/11/2025 15:00,1016.8,1019.0,919.4,39.0,0.0,0.0,39.0,41.16,0.0,0.0,41.16
10/11/2025 16:00,10/11/2025 16:00,1025.3,1027.6,995.0,44.93,0.0,0.0,44.93,47.44,0.0,0.0,47.44
10/11/2025 17:00,10/11/2025 17:00,1047.4,1049.1,1005.0,44.93,0.0,0.0,44.93,47.5,0.0,0.0,47.5
10/11/2025 18:00,10/11/2025 18:00,1093.7,1095.6,1048.1,44.93,0.0,0.0,44.93,47.62,0.0,0.0,47.62
10/11/2025 19:00,10/11/2025 19:00,1104.2,1106.3,1057.2,44.93,0.0,0.0,44.93,47.65,0.0,0.0,47.65
10/11/2025 20:00,10/11/2025 20:00,1052.6,1054.7,1005.3,40.57,0.0,0.0,40.57,42.9,0.0,0.0,42.9
10/11/2025 21:00,10/11/2025 21:00,984.2,986.4,937.0,38.94,0.0,0.0,38.94,41.03,0.0,0.0,41.03
10/11/2025 22:00,10/11/2025 22:00,872.6,875.0,825.5,38.66,0.0,0.0,38.66,40.49,0.0,0.0,40.49
10/11/2025 23:00,10/11/2025 23:00,775.8,777.9,727.7,36.28,0.0,0.0,36.28,37.8,0.0,0.0,37.8
10/12/2025 0:00,10/12/2025 0:00,702.1,748.9,698.5,34.84,0.0,0.0,34.84,36.15,0.0,0.0,36.15
10/12/2025 1:00,10/12/2025 1:00,663.2,718.9,668.5,34.84,0.0,0.0,34.84,36.07,0.0,0.0,36.07
10/12/2025 2:00,10/12/2025 2:00,641.1,642.9,592.5,34.84,0.0,0.0,34.84,36.03,0.0,0.0,36.03
10/12/2025 3:00,10/12/2025 3:00,633.7,689.4,639.2,34.84,0.0,0.0,34.84,36.02,0.0,0.0,36.02
10/12/2025 4:00,10/12/2025 4:00,656.8,658.7,609.0,34.84,0.0,0.0,34.84,36.06,0.0,0.0,36.06
10/12/2025 5:00,10/12/2025 5:00,714.7,770.6,720.3,34.84,0.0,0.0,34.84,36.17,0.0,0.0,36.17
10/12/2025 6:00,10/12/2025 6:00,852.6,854.3,517.5,34.84,0.0,0.0,34.84,36.44,0.0,0.0,36.44
10/12/2025 7:00,10/12/2025 7:00,934.7,936.0,353.3,34.84,0.0,0.0,34.84,36.6,0.0,0.0,36.6
10/12/2025 8:00,10/12/2025 8:00,955.8,1010.9,412.6,34.84,0.0,0.0,34.84,36.65,0.0,0.0,36.65
10/12/2025 9:00,10/12/2025 9:00,986.3,987.7,428.9,34.84,0.0,0.0,34.84,36.71,0.0,0.0,36.71
10/12/2025 10:00,10/12/2025 10:00,982.1,983.6,465.6,34.84,0.0,0.0,34.84,36.7,0.0,0.0,36.7
10/12/2025 11:00,10/12/2025 11:00,983.2,984.7,480.5,35.83,0.0,0.0,35.83,37.75,0.0,0.0,37.75
10/12/2025 12:00,10/12/2025 12:00,980.0,981.5,457.9,35.83,0.0,0.0,35.83,37.74,0.0,0.0,37.74
10/12/2025 13:00,10/12/2025 13:00,969.5,970.9,421.9,35.83,0.0,0.0,35.83,37.72,0.0,0.0,37.72
10/12/2025 14:00,10/12/2025 14:00,972.6,974.1,442.5,36.28,0.0,0.0,36.28,38.2,0.0,0.0,38.2
10/12/2025 15:00,10/12/2025 15:00,962.1,964.1,650.4,36.28,0.0,0.0,36.28,38.18,0.0,0.0,38.18
10/12/2025 16:00,10/12/2025 16:00,967.4,969.1,951.1,44.93,0.0,0.0,44.93,47.29,0.0,0.0,47.29
10/12/2025 17:00,10/12/2025 17:00,990.5,992.4,975.9,44.93,0.0,0.0,44.93,47.35,0.0,0.0,47.35
10/12/2025 18:00,10/12/2025 18:00,1070.5,1072.4,1051.5,56.24,0.0,0.0,56.24,59.53,0.0,0.0,59.53
10/12/2025 19:00,10/12/2025 19:00,1092.6,1094.6,1074.3,56.24,0.0,0.0,56.24,59.6,0.0,0.0,59.6
10/12/2025 20:00,10/12/2025 20:00,1050.5,1052.4,1032.4,44.93,0.0,0.0,44.93,47.51,0.0,0.0,47.51
10/12/2025 21:00,10/12/2025 21:00,977.9,979.5,956.1,44.93,0.0,0.0,44.93,47.32,0.0,0.0,47.32
10/12/2025 22:00,10/12/2025 22:00,894.7,897.1,867.2,38.66,0.0,0.0,38.66,40.54,0.0,0.0,40.54
10/12/2025 23:00,10/12/2025 23:00,798.9,801.2,768.5,36.28,0.0,0.0,36.28,37.85,0.0,0.0,37.85
10/13/2025 0:00,10/13/2025 0:00,722.1,724.2,689.1,35.83,0.0,0.0,35.83,37.22,0.0,0.0,37.22
10/13/2025 1:00,10/13/2025 1:00,670.5,726.4,689.6,35.83,0.0,0.0,35.83,37.12,0.0,0.0,37.12
10/13/2025 2:00,10/13/2025 2:00,663.2,719.0,680.6,35.83,0.0,0.0,35.83,37.1,0.0,0.0,37.1
10/13/2025 3:00,10/13/2025 3:00,649.5,651.3,611.2,35.83,0.0,0.0,35.83,37.08,0.0,0.0,37.08
10/13/2025 4:00,10/13/2025 4:00,662.1,717.9,675.9,35.83,0.0,0.0,35.83,37.1,0.0,0.0,37.1
10/13/2025 5:00,10/13/2025 5:00,720.0,775.9,732.0,35.83,0.0,0.0,35.83,37.22,0.0,0.0,37.22
10/13/2025 6:00,10/13/2025 6:00,860.0,906.5,605.4,35.83,0.0,0.0,35.83,37.5,0.0,0.0,37.5
10/13/2025 7:00,10/13/2025 7:00,930.5,931.9,415.8,36.28,0.0,0.0,36.28,38.12,0.0,0.0,38.12
10/13/2025 8:00,10/13/2025 8:00,962.1,963.9,592.6,43.23,0.0,0.0,43.23,45.49,0.0,0.0,45.49
10/13/2025 9:00,10/13/2025 9:00,981.1,983.0,851.9,44.11,0.0,0.0,44.11,46.47,0.0,0.0,46.47
10/13/2025 10:00,10/13/2025 10:00,991.6,993.6,896.5,44.11,0.0,0.0,44.11,46.49,0.0,0.0,46.49
10/13/2025 11:00,10/13/2025 11:00,1005.3,1007.4,922.3,43.23,0.0,0.0,43.23,45.6,0.0,0.0,45.6
10/13/2025 12:00,10/13/2025 12:00,1016.8,1019.2,857.1,38.66,0.0,0.0,38.66,40.81,0.0,0.0,40.81
10/13/2025 13:00,10/13/2025 13:00,1007.4,1009.4,669.7,36.28,0.0,0.0,36.28,38.28,0.0,0.0,38.28
10/13/2025 14:00,10/13/2025 14:00,975.8,1031.6,681.7,36.28,0.0,0.0,36.28,38.21,0.0,0.0,38.21
10/13/2025 15:00,10/13/2025 15:00,969.5,971.5,695.2,36.28,0.0,0.0,36.28,38.2,0.0,0.0,38.2
10/13/2025 16:00,10/13/2025 16:00,972.6,975.0,921.9,38.66,0.0,0.0,38.66,40.71,0.0,0.0,40.71
10/13/2025 17:00,10/13/2025 17:00,993.7,995.8,945.8,50.9,0.0,0.0,50.9,53.66,0.0,0.0,53.66
10/13/2025 18:00,10/13/2025 18:00,1062.1,1064.4,1014.0,46.17,0.0,0.0,46.17,48.85,0.0,0.0,48.85
10/13/2025 19:00,10/13/2025 19:00,1074.7,1077.0,1026.7,46.17,0.0,0.0,46.17,48.89,0.0,0.0,48.89
10/13/2025 20:00,10/13/2025 20:00,1032.6,1034.8,984.5,46.17,0.0,0.0,46.17,48.77,0.0,0.0,48.77
